item_id;supplier;category_id;color;size;price;stock_level
7962;Mango Transit;8884;LightSkyBlue;5;23.29;
7963;The Vanguard Group;35895;SpringGreen;5;37.83;
7964;Canon;15505;DodgerBlue;4;53.35;
7965;Junar, Inc.;26308;LightGray;8;48.74;
7966;Standard and Poor's;97757;LightSalmon;6;77.57;
7967;Parsons Brinckerhoff;93503;Teal;4;55.54;
7968;Whitby Group;4275;ForestGreen;7;31.58;
7969;Smartronix;54673;Blue;5;37.94;
7970;Synthicity;88416;Azure;6;34.23;
7971;The DocGraph Journal;54093;Peru;5;65.86;
7972;Smart Utility Systems;15282;Maroon;4;68.55;
7973;Outline;37488;OliveDrab;5;33.67;
7974;Quid;34391;PaleTurquoise;6;49.09;
7975;Graebel Van Lines;20114;DarkViolet;4;58.79;
7976;Workhands;20001;BlanchedAlmond;7;36.62;
7977;LegiNation, Inc.;78920;SkyBlue;8;21.38;
7978;McKinsey;78214;FireBrick;4;59.82;
7979;Charles Schwab Corp.;55451;Aquamarine;8;42.94;
7980;DemystData;61087;PaleGoldenRod;4;42.89;
7981;Google Maps;37004;MediumOrchid;4;39.55;
7982;Civinomics;93638;LightSlateGray;8;22.87;
7983;SpotHero.com;23957;MistyRose;4;31.76;
7984;Deloitte;21467;MediumSlateBlue;7;26.58;
7985;Alltuition;97819;DeepSkyBlue;4;78.87;
7986;PublicEngines;52110;YellowGreen;6;69.77;
7987;NextBus;10771;Lavender;4;57.35;
7988;Dow Jones & Co.;70250;PowderBlue;4;36.17;
7989;CONNECT-DOT LLC.;16443;OrangeRed;8;55.29;
7990;HDScores, Inc;56752;Brown;8;20.86;
7991;Lilly Open Innovation Drug Discovery;82812;Wheat;7;59.70;
7992;Dabo Health;58537;Silver;5;51.78;
7993;RAND Corporation;95701;OliveDrab;8;45.83;
7994;Stormpulse;4998;MediumTurquoise;4;71.52;
7995;Smart Utility Systems;3685;Aqua;6;38.65;
7996;Quandl;32374;LightBlue;6;71.59;
7997;AtSite;67839;DarkRed;5;58.96;
7998;CARFAX;53405;LightCoral;8;33.43;
7999;College Abacus, an ECMC initiative;37252;FloralWhite;8;24.93;
8000;Biovia;42951;SlateBlue;6;53.09;
8001;CARFAX;26613;SlateBlue;8;50.80;
8002;ProgrammableWeb;49415;IndianRed ;5;56.58;
8003;Lawdragon;8282;LightSlateGray;4;25.16;
8004;(Leg)Cyte;78976;Indigo ;4;30.45;
8005;Galorath Incorporated;20767;LightGoldenRodYellow;8;68.84;
8006;Mint;3121;DarkBlue;8;29.97;
8007;Workhands;56045;Green;4;38.75;
8008;HealthPocket, Inc.;40065;Black;6;79.16;
8009;Oversight Systems;51017;Cornsilk;7;43.75;
8010;Unigo LLC;73101;OrangeRed;7;35.98;
8011;Energy Solutions Forum;63728;RoyalBlue;6;38.56;
8012;Palantir Technologies;97127;Black;6;59.55;
8013;Equifax;63518;YellowGreen;5;40.26;
8014;Microsoft Windows Azure Marketplace;3425;Magenta;6;74.98;
8015;DemystData;33955;GoldenRod;7;36.92;
8016;Recargo;47454;DarkSlateGray;8;35.69;
8017;Graebel Van Lines;53547;PaleVioletRed;8;29.89;
8018;Evidera;9031;Turquoise;8;27.66;
8019;Eat Shop Sleep;40491;DarkKhaki;4;20.52;
8020;Trintech;23840;DimGray;4;54.59;
8021;Berkery Noyes MandASoft;9819;BlanchedAlmond;7;75.53;
8022;Cloudspyre;5377;Moccasin;5;76.98;
8023;Charles Schwab Corp.;7865;Azure;5;77.22;
8024;Civis Analytics;94180;Chartreuse;4;75.13;
8025;Epsilon;3068;SandyBrown;6;63.42;
8026;Investormill;97990;DarkCyan;4;40.97;
8027;Equal Pay for Women;45748;Pink;4;46.43;
8028;LegiNation, Inc.;41720;White;8;37.98;
8029;Factual;21604;DarkSlateGray;5;55.07;
8030;IPHIX;54899;Plum;6;44.43;
8031;Boston Consulting Group;38416;SpringGreen;5;55.19;
8032;CitySourced;51489;GhostWhite;4;30.58;
8033;Orlin Research;19568;FloralWhite;5;37.35;
8034;Code-N;68636;DarkOliveGreen;7;58.35;
8035;Intermap Technologies;89259;LightSalmon;7;22.37;
8036;LexisNexis;56745;FireBrick;6;74.41;
8037;Vitals;68155;DimGray;8;24.66;
8038;Marinexplore, Inc.;21847;LightSeaGreen;8;65.25;
8039;Glassy Media;57353;Beige;8;64.21;
8040;Open Data Nation;86823;PaleGreen;6;71.80;
8041;Remi;97909;SaddleBrown;8;47.92;
8042;TrueCar;167;DarkCyan;8;27.06;
8043;BillGuard;98081;Moccasin;4;53.16;
8044;Computer Packages Inc;96671;DarkKhaki;7;37.85;
8045;Golden Helix;32295;SaddleBrown;4;62.17;
8046;GreatSchools;6405;LightSkyBlue;7;48.97;
8047;Department of Better Technology;46681;Sienna;5;55.73;
8048;Be Informed;37103;AliceBlue;8;42.72;
8049;CoreLogic;84870;BurlyWood;7;58.89;
8050;Captricity;91556;MediumSpringGreen;4;50.95;
8051;Investormill;28592;MistyRose;8;77.45;
8052;Parsons Brinckerhoff;57861;DimGrey;7;62.48;
8053;Galorath Incorporated;30690;DarkKhaki;7;44.04;
8054;SpotCrime;67621;SteelBlue;7;49.86;
8055;Weather Decision Technologies;81636;DarkRed;8;23.30;
8056;MetLife;90746;DarkOliveGreen;4;76.93;
8057;Compendia Bioscience Life Technologies;90551;Peru;5;46.95;
8058;Palantir Technologies;87265;DarkGoldenRod;7;78.75;
8059;Cloudspyre;88569;Black;4;55.53;
8060;SpotCrime;42896;WhiteSmoke;7;52.21;
8061;Oversight Systems;30041;Orchid;7;62.78;
8062;Personalis;57393;BlanchedAlmond;5;78.54;
8063;Bing;12901;DarkViolet;5;72.61;
8064;AutoGrid Systems;60416;Pink;6;40.29;
8065;TuvaLabs;30339;LightSlateGray;6;68.12;
8066;Intelius;17954;Maroon;6;25.12;
8067;Bloomberg;60222;Moccasin;5;53.60;
8068;Be Informed;8794;Silver;8;23.31;
8069;Oliver Wyman;25190;Gray;4;67.98;
8070;mHealthCoach;94407;PaleVioletRed;8;20.68;
8071;Glassy Media;89977;SlateBlue;6;68.04;
8072;Energy Points, Inc.;73205;IndianRed ;8;38.88;
8073;Level One Technologies;55495;SaddleBrown;5;52.13;
8074;R R Donnelley;88978;GreenYellow;4;22.79;
8075;MicroBilt Corporation;95419;Cornsilk;6;42.94;
8076;HERE;36206;HotPink;4;76.05;
8077;Bridgewater;15349;MediumSeaGreen;8;56.67;
8078;Weather Channel;88789;DarkTurquoise;5;44.29;
8079;Jurispect;21143;Pink;7;64.16;
8080;Rezolve Group;81526;LightCyan;6;71.03;
8081;Cloudspyre;71184;Tomato;8;32.12;
8082;STILLWATER SUPERCOMPUTING INC;87865;DarkSlateBlue;8;41.30;
8083;Genability;80;MediumSpringGreen;8;46.57;
8084;The Govtech Fund;72497;DarkOliveGreen;7;74.65;
8085;Onvia;4476;DarkSeaGreen;6;21.97;
8086;Geofeedia;97003;MidnightBlue;4;61.17;
8087;Legal Science Partners;92072;MediumVioletRed;7;20.50;
8088;Reed Elsevier;63863;PowderBlue;4;35.90;
8089;T. Rowe Price;80343;SlateBlue;7;24.75;
8090;Geofeedia;87477;Teal;5;67.17;
8091;Impact Forecasting (Aon);55500;DarkGray;7;55.50;
8092;Consumer Reports;71233;PaleTurquoise;6;27.17;
8093;Xatori;16115;MediumSlateBlue;4;76.26;
8094;Mango Transit;36546;Silver;7;46.69;
8095;Buildingeye;56993;LightSkyBlue;5;47.36;
8096;xDayta;4440;Gray;6;78.10;
8097;Jurispect;19762;DeepSkyBlue;4;54.38;
8098;SpeSo Health;13965;WhiteSmoke;5;53.83;
8099;Stamen Design;9954;Blue;8;60.36;
8100;PlotWatt;81471;MediumOrchid;5;72.82;
8101;Castle Biosciences;15542;Peru;7;61.50;
8102;Govzilla, Inc.;94871;Gray;4;44.23;
8103;DataLogix;64439;MidnightBlue;7;51.94;
8104;Symcat;14041;MintCream;6;33.64;
8105;Compliance and Risks;99377;Plum;4;28.97;
8106;AutoGrid Systems;53819;DodgerBlue;4;69.38;
8107;Merrill Lynch;52536;Cornsilk;7;51.43;
8108;Revelstone;96243;DarkSlateBlue;8;48.57;
8109;PlanetEcosystems;27178;Thistle;7;36.45;
8110;Intelius;5173;DimGrey;4;21.58;
8111;Onvia;97258;FireBrick;8;35.82;
8112;Synthicity;50962;DarkSlateGray;8;38.15;
8113;Simple Energy;2438;DarkRed;6;78.35;
8114;Junar, Inc.;32040;FloralWhite;4;58.23;
8115;Stamen Design;78883;Salmon;7;36.37;
8116;Telenav;12006;GoldenRod;5;23.74;
8117;Asset4;76452;YellowGreen;4;75.12;
8118;Factual;42307;Darkorange;8;63.16;
8119;Forrester Research;17416;Silver;8;66.15;
8120;IBM;48865;MediumPurple;4;76.77;
8121;WattzOn;34734;SpringGreen;8;31.63;
8122;Outline;16446;Black;6;77.54;
8123;Seabourne;65855;HoneyDew;7;49.64;
8124;Ecodesk;74128;BurlyWood;5;33.06;
8125;Morningstar, Inc.;49329;DarkCyan;5;34.14;
8126;Be Informed;95328;DarkSeaGreen;8;46.08;
8127;BuildFax;40904;Pink;5;25.79;
8128;Dun & Bradstreet;32094;Orange;8;70.78;
8129;Panjiva;17257;MediumOrchid;4;76.32;
8130;CityScan;69069;LightBlue;6;28.42;
8131;KidAdmit, Inc.;74126;Gainsboro;7;72.56;
8132;Geoscape;74285;CadetBlue;7;71.61;
8133;TransparaGov;37640;BlueViolet;5;61.82;
8134;HopStop;39378;MediumTurquoise;4;75.33;
8135;Symcat;76032;DarkGray;4;33.87;
8136;CareSet Systems;60546;PowderBlue;6;73.69;
8137;Lilly Open Innovation Drug Discovery;46123;Fuchsia;5;71.76;
8138;3 Round Stones, Inc.;74020;FireBrick;4;52.93;
8139;Forrester Research;6853;Cyan;8;51.92;
8140;Arrive Labs;19866;Magenta;7;31.03;
8141;Xatori;31536;HotPink;5;57.24;
8142;Analytica;50084;LightSlateGray;4;71.69;
8143;Computer Packages Inc;94516;LightSalmon;8;25.14;
8144;The Advisory Board Company;4328;SkyBlue;4;48.85;
8145;Personal, Inc.;44330;SeaGreen;4;49.49;
8146;FarmLogs;59542;LawnGreen;7;38.26;
8147;Energy Solutions Forum;79499;White;7;29.36;
8148;NuCivic;44825;Purple;8;70.39;
8149;HelloWallet;29294;DarkOrchid;5;38.35;
8150;Epsilon;28998;MidnightBlue;6;38.41;
8151;Google Maps;27076;MediumSeaGreen;8;76.66;
8152;Tendril;98047;Olive;7;44.97;
8153;Nielsen;29320;Turquoise;4;57.44;
8154;PlanetEcosystems;49160;Thistle;4;33.65;
8155;SpotHero.com;81480;PaleVioletRed;7;53.28;
8156;Apextech LLC;92967;Sienna;6;48.76;
8157;FlightStats;66757;DarkGoldenRod;6;78.08;
8158;Sophic Systems Alliance;85473;SeaGreen;5;54.80;
8159;ZocDoc;18565;GoldenRod;8;70.61;
8160;Pave;33554;DarkSalmon;8;26.47;
8161;Code-N;64741;RoyalBlue;8;62.87;
8162;Fuzion Apps, Inc.;61940;GreenYellow;6;53.42;
8163;Propeller Health;9870;LightSkyBlue;6;60.02;
8164;Chemical Abstracts Service;61784;PapayaWhip;7;47.13;
8165;Exversion;7428;SeaShell;8;55.46;
8166;Ayasdi;39807;LightSalmon;4;74.08;
8167;Merrill Lynch;90851;SteelBlue;7;69.74;
8168;SocialEffort Inc;38614;LemonChiffon;5;23.22;
8169;Headlight;30345;Maroon;7;39.46;
8170;WeMakeItSafer;40189;Navy;8;24.20;
8171;US Green Data;57963;Coral;6;65.81;
8172;StreamLink Software;29200;Violet;6;58.59;
8173;Level One Technologies;52908;GoldenRod;8;50.17;
8174;T. Rowe Price;91306;Azure;7;39.04;
8175;48 Factoring Inc.;51751;MediumAquaMarine;4;63.87;
8176;(Leg)Cyte;10989;GreenYellow;5;51.90;
8177;ASC Partners;78225;Magenta;5;42.94;
8178;FlightStats;44958;LightSlateGray;7;41.69;
8179;PublicEngines;79521;DarkRed;8;52.03;
8180;KPMG;61882;DarkViolet;6;65.09;
8181;AtSite;46520;LightSteelBlue;6;43.51;
8182;VitalChek;56591;GhostWhite;7;58.15;
8183;Housefax;91294;MediumTurquoise;5;66.29;
8184;Compared Care;26096;PeachPuff;7;50.58;
8185;Embark;7304;Coral;6;47.73;
8186;MicroBilt Corporation;55976;Navy;4;55.60;
8187;Locavore;49396;SeaGreen;5;56.90;
8188;iTriage;46374;GreenYellow;8;40.00;
8189;PublicEngines;85500;DarkSlateGray;6;59.50;
8190;Mint;71656;DimGrey;6;78.61;
8191;SpotHero.com;50995;Green;8;67.31;
8192;Maponics;24713;CornflowerBlue;5;71.26;
8193;U.S. News Schools;16300;Violet;8;46.20;
8194;PeerJ;76009;Sienna;7;50.26;
8195;Rank and Filed;22143;Snow;4;75.15;
8196;Noveda Technologies;55591;HoneyDew;8;48.69;
8197;Lilly Open Innovation Drug Discovery;66530;PapayaWhip;6;49.26;
8198;Open Data Nation;56341;RoyalBlue;4;65.34;
8199;First Fuel Software;57273;MediumSlateBlue;6;41.03;
8200;Credit Karma;12296;Olive;4;68.90;
8201;Barchart;18698;DarkMagenta;8;65.42;
8202;Govzilla, Inc.;43954;LightBlue;8;50.89;
8203;AutoGrid Systems;97990;ForestGreen;5;56.07;
8204;USSearch;30315;DeepPink;4;71.46;
8205;Apextech LLC;65144;SkyBlue;4;65.21;
8206;Captricity;85711;YellowGreen;5;49.04;
8207;nGAP Incorporated;49450;Fuchsia;8;76.24;
8208;Oversight Systems;63191;SeaShell;7;27.58;
8209;Urban Mapping, Inc;68894;LavenderBlush;6;44.73;
8210;FutureAdvisor;92136;LightSeaGreen;8;36.46;
8211;MedWatcher;41250;HoneyDew;4;71.59;
8212;Personalis;92173;Wheat;6;61.17;
8213;Copyright Clearance Center;7411;DeepSkyBlue;4;61.41;
8214;Smartronix;90029;LightSeaGreen;7;74.19;
8215;Webitects;87572;Coral;4;51.83;
8216;SolarList;86132;DarkSlateGray;7;49.96;
8217;VisualDoD, LLC;25581;DimGrey;8;69.56;
8218;Moody's;76969;PaleGoldenRod;8;57.43;
8219;T. Rowe Price;8425;Beige;6;21.09;
8220;LexisNexis;53037;Linen;4;50.20;
8221;Predilytics;30892;DarkBlue;7;46.47;
8222;HopStop;2549;Lavender;5;41.02;
8223;Knowledge Agency;72398;PapayaWhip;7;22.26;
8224;Granicus;80303;AntiqueWhite;5;48.03;
8225;BuildZoom;88794;LightGray;8;20.75;
8226;SeeClickFix;44942;MidnightBlue;8;42.77;
8227;Tableau Software;84576;LightCoral;8;51.26;
8228;Qado Energy, Inc.;96662;Gray;5;42.11;
8229;indoo.rs;73123;LightCoral;6;61.01;
8230;Xatori;34186;Orchid;8;69.39;
8231;KPMG;20678;Lavender;8;61.76;
8232;USSearch;1856;MediumPurple;6;36.13;
8233;PYA Analytics;8282;SeaShell;8;75.20;
8234;BetterLesson;33834;Gold;8;68.10;
8235;Honest Buildings;35323;WhiteSmoke;4;74.29;
8236;SnapSense;23777;ForestGreen;8;55.47;
8237;DataMarket;56788;DarkTurquoise;8;69.92;
8238;Synthicity;26451;Coral;7;45.74;
8239;Retroficiency;88487;Yellow;5;58.62;
8240;JJ Keller;21903;MediumBlue;5;34.40;
8241;Azavea;37887;Violet;6;51.82;
8242;Genability;58957;DarkOliveGreen;7;40.94;
8243;TagniFi;1366;Chocolate;5;39.29;
8244;Fitch;8327;BlueViolet;5;56.42;
8245;Kimono Labs;46483;MediumPurple;7;40.81;
8246;Fuzion Apps, Inc.;42476;SeaShell;7;65.29;
8247;Lilly Open Innovation Drug Discovery;93788;CadetBlue;5;69.47;
8248;Junyo;62591;LimeGreen;6;52.44;
8249;Quandl;73326;DarkTurquoise;4;48.08;
8250;Ayasdi;15347;Plum;7;72.98;
8251;Verdafero;61098;YellowGreen;5;60.87;
8252;Analytica;99869;Indigo ;6;42.63;
8253;MedWatcher;34786;Salmon;8;29.43;
8254;48 Factoring Inc.;12510;BurlyWood;7;47.85;
8255;Spikes Cavell Analytic Inc;40267;White;4;46.77;
8256;Compared Care;49354;Tomato;8;39.24;
8257;Overture Technologies;81277;Crimson;8;74.27;
8258;Biovia;77276;DarkSeaGreen;8;76.02;
8259;Fitch;9299;HoneyDew;5;20.92;
8260;ASC Partners;7663;MediumSeaGreen;6;29.18;
8261;Ecodesk;16723;DarkBlue;8;38.63;
8262;Ceiba Solutions;78454;MediumOrchid;6;73.84;
8263;OpenCounter;13409;Coral;5;40.12;
8264;Smartronix;68697;Orchid;5;44.66;
8265;optiGov;36805;Magenta;4;58.79;
8266;Merrill Corp.;10876;DarkRed;6;31.89;
8267;DataWeave;66759;BlanchedAlmond;5;24.10;
8268;USAA Group;73100;Thistle;7;23.99;
8269;Intelius;69133;MediumVioletRed;8;59.55;
8270;BaleFire Global;64321;OliveDrab;4;42.39;
8271;AllState Insurance Group;42692;GhostWhite;5;31.93;
8272;Informatica;96847;SpringGreen;6;44.43;
8273;Junar, Inc.;72739;Green;4;63.51;
8274;Mercaris;57805;DimGray;6;23.54;
8275;Mapbox;69887;SpringGreen;8;32.26;
8276;HelloWallet;11822;SeaGreen;7;48.27;
8277;American Red Ball Movers;37241;Azure;5;43.13;
8278;SAS;33055;Navy;4;66.19;
8279;OpenCounter;97470;LightGreen;6;32.49;
8280;Teradata;9197;FireBrick;7;27.45;
8281;The DocGraph Journal;9043;DarkSlateGray;5;26.67;
8282;gRadiant Research LLC;91197;DarkOliveGreen;7;68.69;
8283;BetterLesson;81673;RosyBrown;6;46.81;
8284;MetLife;63824;Bisque;4;47.04;
8285;EMC;459;DarkOliveGreen;8;59.38;
8286;Geofeedia;13955;DarkGreen;5;76.31;
8287;The Advisory Board Company;5303;Pink;4;36.14;
8288;BizVizz;18664;DarkMagenta;5;78.56;
8289;Allianz;95471;LightBlue;7;48.51;
8290;MicroBilt Corporation;80880;DarkGray;7;22.64;
8291;ideas42;24011;FireBrick;5;43.84;
8292;Careset.com;55707;LightGreen;4;57.14;
8293;AreaVibes Inc.;74013;Yellow;8;78.48;
8294;iMedicare;45528;Darkorange;5;51.45;
8295;CONNECT-DOT LLC.;66737;Brown;7;21.73;
8296;5PSolutions;75563;DarkKhaki;5;29.89;
8297;NerdWallet;53392;White;7;25.75;
8298;Chemical Abstracts Service;49957;PaleTurquoise;8;49.72;
8299;GenoSpace;68595;DarkRed;8;25.24;
8300;Asset4;4073;Chocolate;5;62.06;
8301;Ayasdi;45890;DarkGreen;6;64.40;
8302;J.P. Morgan Chase;63933;Blue;6;22.43;
8303;Think Computer Corporation;93513;LightSeaGreen;4;38.92;
8304;Weight Watchers;64365;Linen;5;40.75;
8305;GuideStar;95415;Snow;4;22.77;
8306;Alltuition;18675;Azure;8;54.91;
8307;FlightView;41058;HotPink;7;23.49;
8308;BuildZoom;15867;Magenta;7;68.48;
8309;SmartProcure;31769;GoldenRod;7;65.18;
8310;Lenddo;28922;GhostWhite;8;29.21;
8311;NerdWallet;46886;BurlyWood;7;23.68;
8312;PlaceILive.com;89306;LightBlue;8;66.82;
8313;North American Van Lines;66635;MistyRose;5;22.91;
8314;Bloomberg;62310;CadetBlue;4;72.39;
8315;Bridgewater;89640;LightPink;5;79.22;
8316;Alltuition;25843;Snow;6;75.53;
8317;iRecycle;4275;LightPink;4;72.12;
8318;ZocDoc;60601;SeaShell;7;43.84;
8319;Embark;49767;LightGray;7;51.51;
8320;Eat Shop Sleep;97528;Lavender;4;72.22;
8321;Geolytics;94695;DarkTurquoise;7;65.57;
8322;Enervee Corporation;76706;OrangeRed;8;76.46;
8323;VisualDoD, LLC;21637;SlateGray;7;79.11;
8324;United Mayflower;99010;Purple;5;24.06;
8325;eInstitutional;66627;DimGrey;6;42.76;
8326;48 Factoring Inc.;4040;PaleGoldenRod;7;21.69;
8327;United Mayflower;73421;LightSkyBlue;8;45.36;
8328;Smartronix;51884;Gold;8;40.41;
8329;Govzilla, Inc.;95223;Cyan;6;57.47;
8330;STILLWATER SUPERCOMPUTING INC;89855;DarkSalmon;4;60.29;
8331;ideas42;65336;HotPink;5;59.94;
8332;PlotWatt;76986;LightGray;7;49.25;
8333;Bing;64177;SeaShell;6;29.50;
8334;FindTheBest.com;20112;DarkSalmon;8;73.19;
8335;DataLogix;61303;DarkRed;5;78.01;
8336;Bloomberg;98837;GoldenRod;8;36.32;
8337;TransUnion;54508;MediumVioletRed;8;37.02;
8338;Votizen;52056;Peru;8;27.55;
8339;TrialX;50725;MistyRose;4;66.22;
8340;The Schork Report;40933;Maroon;8;29.88;
8341;Sterling Infosystems;80455;Aquamarine;4;38.32;
8342;Clean Power Finance;26446;PaleTurquoise;6;37.70;
8343;Lenddo;55991;MediumOrchid;4;58.27;
8344;Tendril;60958;BlueViolet;6;24.61;
8345;SocialEffort Inc;76189;FireBrick;4;79.16;
8346;GitHub;67857;SeaGreen;8;29.45;
8347;Rank and Filed;69932;LightSteelBlue;8;64.06;
8348;National Van Lines;90654;CornflowerBlue;5;32.83;
8349;Aidin;88621;MintCream;4;56.92;
8350;GetRaised;78586;PapayaWhip;7;44.11;
8351;MapQuest;70817;DodgerBlue;5;28.04;
8352;Ensco;47504;BlueViolet;6;20.38;
8353;Cloudspyre;44746;Red;7;30.48;
8354;Quertle;1536;GhostWhite;4;58.77;
8355;(Leg)Cyte;90509;Sienna;8;34.96;
8356;Amazon Web Services;66322;Chartreuse;4;60.28;
8357;Plus-U;78108;Fuchsia;4;71.82;
8358;Spokeo;19777;ForestGreen;4;43.78;
8359;Geolytics;86720;LightCoral;5;21.96;
8360;Code for America;24775;MistyRose;6;64.72;
8361;BlackRock;17134;MediumTurquoise;8;47.36;
8362;Atlas Van Lines;79404;LavenderBlush;5;23.27;
8363;Child Care Desk;50080;SlateBlue;5;65.29;
8364;Robinson + Yu;38694;Brown;4;23.17;
8365;Forrester Research;71298;Darkorange;6;34.57;
8366;Xignite;50510;DimGray;8;63.30;
8367;CAN Capital;43106;Aquamarine;4;60.99;
8368;The Bridgespan Group;56946;Cyan;5;68.65;
8369;BillGuard;72324;DarkRed;5;27.03;
8370;Thinknum;83455;CadetBlue;5;60.43;
8371;Avalara;12947;White;8;31.47;
8372;Amazon Web Services;72114;Sienna;8;46.92;
8373;BaleFire Global;43001;OrangeRed;7;58.72;
8374;Kroll Bond Ratings Agency;37268;LightGreen;4;44.03;
8375;Adaptive;57530;MediumSlateBlue;5;50.37;
8376;HERE;83977;Khaki;5;49.22;
8377;CostQuest;56567;DarkCyan;5;39.56;
8378;TrueCar;60632;DeepSkyBlue;7;27.03;
8379;Knowledge Agency;66525;Black;7;31.70;
8380;Govini;33750;Darkorange;5;66.74;
8381;CoreLogic;50004;MediumSlateBlue;5;51.46;
8382;SigFig;81104;Aqua;6;34.92;
8383;POPVOX;17434;DarkSeaGreen;4;35.38;
8384;PossibilityU;83027;ForestGreen;7;27.54;
8385;Citigroup;2085;PeachPuff;8;36.54;
8386;Garmin;74584;Yellow;8;40.91;
8387;Ayasdi;49013;DarkSeaGreen;8;29.22;
8388;Tendril;45908;LightCyan;5;21.54;
8389;GoodGuide;26360;LavenderBlush;4;33.40;
8390;WeMakeItSafer;11826;Pink;8;32.19;
8391;Weather Underground;57333;Violet;6;20.57;
8392;Xatori;69478;SpringGreen;7;74.11;
8393;R R Donnelley;16910;Orange;5;30.36;
8394;JJ Keller;47922;LavenderBlush;4;55.98;
8395;InfoCommerce Group;11406;Gold;7;41.19;
8396;HealthPocket, Inc.;42478;Orchid;8;73.15;
8397;Boundless;44363;Yellow;6;40.18;
8398;LegiNation, Inc.;35665;Orchid;5;58.58;
8399;DataLogix;32223;ForestGreen;7;31.70;
8400;BlackRock;20234;Silver;8;31.95;
8401;HDScores, Inc;5407;Aqua;6;75.19;
8402;Xatori;38722;MediumVioletRed;8;21.60;
8403;POPVOX;14422;SaddleBrown;5;27.00;
8404;Expert Health Data Programming, Inc.;19296;Tomato;4;42.73;
8405;Synthicity;32569;FloralWhite;5;78.41;
8406;NuCivic;80492;MediumAquaMarine;5;22.05;
8407;Healthline;97189;MediumOrchid;6;64.59;
8408;SAS;51366;Maroon;5;42.54;
8409;CityScan;14682;LightSlateGray;5;73.67;
8410;ClearHealthCosts;9971;DarkGoldenRod;6;42.05;
8411;Oliver Wyman;35433;DeepPink;4;70.06;
8412;SpeSo Health;23277;Tan;4;76.22;
8413;Persint;79050;PaleGoldenRod;7;70.51;
8414;PEV4me.com;39242;White;8;78.03;
8415;Climate Corporation;72917;MediumOrchid;7;67.58;
8416;realtor.com;97180;LightSalmon;8;42.37;
8417;Clean Power Finance;87608;DeepSkyBlue;7;62.83;
8418;Aidin;88187;HotPink;8;68.85;
8419;Factual;73454;DimGray;7;38.22;
8420;AllState Insurance Group;10646;MediumSpringGreen;4;65.21;
8421;Healthline;55490;DarkBlue;7;35.43;
8422;Vitals;48946;LightGray;6;59.27;
8423;Recargo;2508;LightYellow;7;49.33;
8424;GitHub;14798;LavenderBlush;7;70.60;
8425;BizVizz;26287;DarkViolet;5;66.71;
8426;OpenGov;72684;LightSalmon;4;47.49;
8427;TagniFi;61791;CadetBlue;4;28.26;
8428;Weather Channel;83105;Yellow;6;75.59;
8429;Bridgewater;54785;Indigo ;5;27.72;
8430;Expert Health Data Programming, Inc.;15957;SeaShell;6;20.68;
8431;YourMapper;21249;Silver;8;32.77;
8432;Orlin Research;9885;DimGrey;5;58.16;
8433;Rapid Cycle Solutions;9013;MediumSeaGreen;5;53.26;
8434;Verdafero;84111;Darkorange;7;60.04;
8435;Honest Buildings;4569;Coral;8;21.67;
8436;Booz Allen Hamilton;83680;SandyBrown;5;68.73;
8437;PlotWatt;46050;DarkSalmon;5;29.68;
8438;Fuzion Apps, Inc.;64810;Darkorange;6;40.13;
8439;Energy Solutions Forum;80988;DarkViolet;5;35.94;
8440;OnDeck;19922;LightGreen;5;47.34;
8441;Energy Points, Inc.;22475;YellowGreen;8;70.33;
8442;Import.io;36569;Beige;7;23.35;
8443;Everyday Health;9634;Thistle;8;41.22;
8444;First Fuel Software;94940;WhiteSmoke;6;65.43;
8445;Noveda Technologies;93678;Beige;5;55.88;
8446;Socrata;61266;Blue;4;33.40;
8447;Revelstone;55415;SkyBlue;6;56.54;
8448;RedLaser;35012;Snow;5;20.65;
8449;Innovest Systems;93541;LightCoral;4;74.11;
8450;CareSet Systems;52720;LightCyan;6;39.24;
8451;InnoCentive;82579;Purple;7;72.17;
8452;NERA Economic Consulting;13228;LightCoral;5;67.36;
8453;Propeller Health;26130;Azure;8;66.11;
8454;US Green Data;78814;DodgerBlue;4;32.63;
8455;Alltuition;81860;DarkCyan;4;37.27;
8456;Graematter, Inc.;14134;MidnightBlue;6;58.02;
8457;Geoscape;53184;Bisque;5;75.66;
8458;Kroll Bond Ratings Agency;42585;PaleVioletRed;7;47.27;
8459;Amazon Web Services;15522;Black;7;39.12;
8460;Knoema;64568;Tomato;4;33.77;
8461;Analytica;97808;PeachPuff;5;42.95;
8462;Xatori;63067;DodgerBlue;4;20.39;
8463;ReciPal;30439;LavenderBlush;5;33.20;
8464;KPMG;2897;Thistle;7;35.39;
8465;EarthObserver App;46378;LightSkyBlue;4;69.90;
8466;Harris Corporation;96575;RosyBrown;6;29.20;
8467;GitHub;26885;NavajoWhite;7;63.77;
8468;Marinexplore, Inc.;37182;FireBrick;5;68.36;
8469;Porch;33998;DarkMagenta;7;33.51;
8470;FlightStats;31820;OliveDrab;8;59.92;
8471;Government Transaction Services;5783;HotPink;6;56.08;
8472;Climate Corporation;37721;YellowGreen;4;58.30;
8473;JJ Keller;49803;DimGray;4;71.56;
8474;Kimono Labs;81599;DarkTurquoise;4;43.96;
8475;Oliver Wyman;84795;Aqua;4;46.83;
8476;Geoscape;400;OldLace;4;41.56;
8477;Boundless;35554;Orchid;5;27.56;
